sum,term,name,pecentage,image,month
2000000,16,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,500 000 ₽ – 12 млн ₽
2000000,16,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,1 млн ₽ – 12 млн ₽
2000000,16,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,500 000 ₽ – 12 млн ₽
2000000,17,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
2000000,17,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,500 000 ₽ – 12 млн ₽
2000000,17,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,1 млн ₽ – 12 млн ₽
2000000,17,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,500 000 ₽ – 12 млн ₽
2000000,20,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,19 566 ₽/мес
2000000,20,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,14 735 ₽/мес
2000000,20,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,15 029 ₽/мес
2000000,20,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,13 532 ₽/мес
2000000,22,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
2000000,22,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,500 000 ₽ – 12 млн ₽
2000000,22,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,1 млн ₽ – 12 млн ₽
2000000,22,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,500 000 ₽ – 12 млн ₽
2000000,21,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
2000000,21,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,500 000 ₽ – 12 млн ₽
2000000,21,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,1 млн ₽ – 12 млн ₽
2000000,21,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,500 000 ₽ – 12 млн ₽
2000000,23,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
2000000,23,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,500 000 ₽ – 12 млн ₽
2000000,23,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,1 млн ₽ – 12 млн ₽
2000000,23,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,500 000 ₽ – 12 млн ₽
2000000,24,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
2000000,24,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,500 000 ₽ – 12 млн ₽
2000000,24,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,1 млн ₽ – 12 млн ₽
2000000,24,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,500 000 ₽ – 12 млн ₽
2000000,25,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,18 456 ₽/мес
2000000,25,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,13 317 ₽/мес
2000000,25,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,13 629 ₽/мес
2000000,25,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,12 044 ₽/мес
2000000,19,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
2000000,19,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,500 000 ₽ – 12 млн ₽
2000000,19,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,1 млн ₽ – 12 млн ₽
2000000,19,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,500 000 ₽ – 12 млн ₽
2000000,29,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
2000000,29,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,500 000 ₽ – 12 млн ₽
2000000,29,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,1 млн ₽ – 12 млн ₽
2000000,29,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,500 000 ₽ – 12 млн ₽
2000000,28,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
2000000,28,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,500 000 ₽ – 12 млн ₽
2000000,28,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,1 млн ₽ – 12 млн ₽
2000000,28,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,500 000 ₽ – 12 млн ₽
2000000,26,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
2000000,26,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,500 000 ₽ – 12 млн ₽
2000000,26,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,1 млн ₽ – 12 млн ₽
2000000,26,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,500 000 ₽ – 12 млн ₽
3000000,2,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,126 306 ₽/мес
3000000,2,ВТБ,от 7%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a6081.svg,134 317 ₽/мес
3000000,2,Сбербанк,от 7%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609b.svg,134 317 ₽/мес
3000000,2,Абсолют Банк,от 7%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a6137.svg,134 317 ₽/мес
3000000,1,ПИК,от 1%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/629e048035347e0024c5eeec.svg?v=0.9d,251 356 ₽/мес
3000000,1,ВТБ,от 7%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a6081.svg,259 580 ₽/мес
3000000,1,Сбербанк,от 7%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609b.svg,259 580 ₽/мес
3000000,1,Абсолют Банк,от 7%,https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a6137.svg,259 580 ₽/мес
3000000,4,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,76 376 ₽/мес
3000000,4,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,70 937 ₽/мес
3000000,4,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,71 283 ₽/мес
3000000,4,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,69 496 ₽/мес
3000000,3,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,97 083 ₽/мес
3000000,3,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,91 742 ₽/мес
3000000,3,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,92 083 ₽/мес
3000000,3,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,90 317 ₽/мес
3000000,5,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,64 036 ₽/мес
3000000,5,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,58 487 ₽/мес
3000000,5,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,58 839 ₽/мес
3000000,5,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,57 026 ₽/мес
3000000,6,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,55 880 ₽/мес
3000000,6,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,50 215 ₽/мес
3000000,6,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,50 572 ₽/мес
3000000,6,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,48 733 ₽/мес
2000000,18,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
2000000,18,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,500 000 ₽ – 12 млн ₽
2000000,18,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,1 млн ₽ – 12 млн ₽
2000000,18,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,500 000 ₽ – 12 млн ₽
3000000,10,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,39 978 ₽/мес
3000000,10,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,33 835 ₽/мес
3000000,10,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,34 217 ₽/мес
3000000,10,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,32 261 ₽/мес
3000000,8,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,45 840 ₽/мес
3000000,8,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,39 937 ₽/мес
3000000,8,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,40 306 ₽/мес
3000000,8,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,38 409 ₽/мес
3000000,9,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,42 561 ₽/мес
3000000,9,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,36 538 ₽/мес
3000000,9,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,36 913 ₽/мес
3000000,9,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,34 987 ₽/мес
3000000,12,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,36 199 ₽/мес
3000000,12,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,29 821 ₽/мес
3000000,12,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,30 215 ₽/мес
3000000,12,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,28 200 ₽/мес
3000000,11,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
3000000,11,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,500 000 ₽ – 12 млн ₽
3000000,11,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,1 млн ₽ – 12 млн ₽
3000000,11,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,500 000 ₽ – 12 млн ₽
3000000,13,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
3000000,13,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,500 000 ₽ – 12 млн ₽
3000000,13,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,1 млн ₽ – 12 млн ₽
3000000,13,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,500 000 ₽ – 12 млн ₽
2000000,27,Московский Индустриальный Банк,"от 10,2%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a60fd.svg,500 000 ₽ – 30 млн ₽
2000000,27,Промсвязьбанк,"от 6,35%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f769245bc22a520a62a5.svg,500 000 ₽ – 12 млн ₽
2000000,27,МТС-Банк,"от 6,6%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f767245bc22a520a609f.svg,1 млн ₽ – 12 млн ₽
2000000,27,ФК Открытие,"от 5,3%",https://s91588.cdn.ngenix.net/organizations/logotypes/square/5bb4f768245bc22a520a613f.svg,500 000 ₽ – 12 млн ₽
